"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0052362","0","08/13/2017","16:42:47","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","100 ","Assembly, Other                                   ","1940    ","  ","CENTRE                   ","  ","ST  ",": @BFD LAD 25                           ","  ","                         ","  ","    "
"17-0052367","0","08/13/2017","16:54:25","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","22      ","  ","CHISWICK                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052370","0","08/13/2017","17:01:18","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4925    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052371","0","08/13/2017","17:18:55","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","960 ","Street, Other                                     ","140     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052372","0","08/13/2017","17:24:38","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","1940    ","  ","CENTRE                   ","  ","ST  ",": @BFD ENG 30                           ","  ","                         ","  ","    "
"17-0052373","0","08/13/2017","17:37:59","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","GENERAL CASIMIR PULASKI  ","  ","SKWY","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"17-0052374","0","08/13/2017","17:42:55","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","201     ","  ","RESERVATION              ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052377","0","08/13/2017","17:58:14","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","960 ","Street, Other                                     ","525     ","  ","MAIN                     ","  ","ST  ",": @BFD ENG 32                           ","  ","                         ","  ","    "
"17-0052378","0","08/13/2017","17:58:28","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052380","0","08/13/2017","18:11:33","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","37      ","  ","WALKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052381","0","08/13/2017","18:13:48","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","35      ","  ","MARLBOROUGH              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052382","0","08/13/2017","18:14:34","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","    ","","397     ","  ","BLUE HILL                ","  ","AVE ",": @CH-FIRST HAITIAN BAPTIST CHURCH - 397","  ","                         ","  ","    "
"17-0052383","0","08/13/2017","18:15:33","441 ","Heat from short circuit (wiring), defective/worn  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","18      ","  ","CHESTNUT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052384","0","08/13/2017","18:19:05","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","384     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052386","0","08/13/2017","18:24:11","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","474     ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052388","0","08/13/2017","18:36:26","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","429 ","Multifamily dwelling                              ","770     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052390","0","08/13/2017","18:41:51","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","04   ","               ","","02118     ","961 ","Highway or divided highway                        ","        ","  ","I93                      ","S ","    ",": #MTA244                               ","  ","                         ","  ","    "
"17-0052392","0","08/13/2017","18:51:18","131 ","Passenger vehicle fire                            ","1500.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","965 ","Vehicle parking area                              ","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","BLUE HILL                ","  ","AVE "
"17-0052393","0","08/13/2017","18:52:21","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","56      ","  ","HARDING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052395","0","08/13/2017","18:59:28","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0052397","0","08/13/2017","19:01:29","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","439 ","Boarding/rooming house, residential hotels        ","14      ","E ","BROOKLINE                ","  ","ST  ",": #18-1653                              ","  ","                         ","  ","    "
"17-0052398","0","08/13/2017","19:02:50","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","960 ","Street, Other                                     ","145     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052399","0","08/13/2017","19:05:49","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","ISLAND                   ","  ","ST  ","                                        ","  ","READING                  ","  ","ST  "
"17-0052402","0","08/13/2017","19:27:14","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","321 ","Mental retardation/development disability facility","812     ","  ","DORCHESTER               ","  ","AVE ",": #13-7251                              ","  ","                         ","  ","    "
"17-0052404","0","08/13/2017","19:35:57","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","49      ","  ","LANSDOWNE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052408","0","08/13/2017","20:03:03","100 ","Fire, Other                                       ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","49      ","  ","ELIOT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052409","0","08/13/2017","20:16:24","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1216    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052410","0","08/13/2017","20:16:36","131 ","Passenger vehicle fire                            ","5000.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","SEAVER                   ","  ","ST  "
"17-0052411","0","08/13/2017","20:18:27","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","122     ","  ","DENT                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052412","0","08/13/2017","20:28:46","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","439 ","Boarding/rooming house, residential hotels        ","1900    ","  ","WASHINGTON               ","  ","ST  ",": #12-211                               ","  ","                         ","  ","    "
"17-0052413","0","08/13/2017","20:30:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","1037    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052416","0","08/13/2017","20:48:02","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","439 ","Boarding/rooming house, residential hotels        ","14      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052417","0","08/13/2017","20:48:48","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02163     ","460 ","Dormitory-type residence, other                   ","111     ","  ","WESTERN                  ","  ","AVE ",": #HAR352                               ","  ","                         ","  ","    "
"17-0052419","0","08/13/2017","21:08:54","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","11      ","  ","BAILEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052420","0","08/13/2017","21:11:18","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","2       ","  ","GREENWOOD                ","  ","CIR ","                                        ","  ","                         ","  ","    "
"17-0052421","0","08/13/2017","21:18:21","131 ","Passenger vehicle fire                            ","1000.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","77      ","  ","MORA                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052423","0","08/13/2017","21:20:28","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","36      ","S ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052425","0","08/13/2017","21:37:57","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","95      ","  ","COLBORNE                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052426","0","08/13/2017","21:45:56","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02467     ","419 ","1 or 2 family dwelling                            ","208     ","  ","ALLANDALE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052427","0","08/13/2017","21:46:09","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","519 ","Food and beverage sales, grocery store            ","1216    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052428","0","08/13/2017","21:54:49","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","300 ","Health care, detention, & correction, Other       ","25      ","  ","STANIFORD                ","  ","ST  ",": @LINDEMANN MENTAL HEALTH CENTER - 25 S","  ","                         ","  ","    "
"17-0052429","0","08/13/2017","21:56:38","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","14      ","  ","LORRAINE                 ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0052432","0","08/13/2017","22:16:24","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","419 ","1 or 2 family dwelling                            ","93      ","  ","PEMBROKE                 ","  ","ST  ",": #WYN1567                              ","  ","                         ","  ","    "
"17-0052433","0","08/13/2017","22:28:33","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","1       ","  ","FAIRLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052434","0","08/13/2017","22:43:21","424 ","Carbon monoxide incident                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","19      ","  ","M                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052435","0","08/13/2017","22:49:52","730 ","System malfunction, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","64      ","  ","BURBANK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052436","0","08/13/2017","22:50:26","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","14      ","  ","IRVING                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052437","0","08/13/2017","22:50:41","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","E ","SPRINGFIELD              ","  ","ST  "
"17-0052439","0","08/13/2017","23:01:05","113 ","Cooking fire, confined to container               ","1000.0000","1000.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WALLINGFORD              ","  ","RD  ",": #12-5331                              ","  ","                         ","  ","    "
"17-0052440","0","08/13/2017","23:14:03","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","175     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052441","0","08/13/2017","23:32:34","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","164     ","  ","MINOT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052444","0","08/13/2017","23:52:00","131 ","Passenger vehicle fire                            ","1000.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","900 ","Outside or special property, Other                ","13      ","  ","CRAWFORD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052447","0","08/14/2017","00:26:25","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","32      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052449","0","08/14/2017","00:33:02","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WALLINGFORD              ","  ","RD  ",": #12-5331                              ","  ","                         ","  ","    "
"17-0052450","0","08/14/2017","00:35:20","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","56      ","  ","BAKERSFIELD              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052451","0","08/14/2017","00:39:25","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","000 ","Property Use, Other                               ","54      ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052452","0","08/14/2017","00:40:51","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0052457","0","08/14/2017","01:30:14","531 ","Smoke or odor removal                             ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","439 ","Boarding/rooming house, residential hotels        ","8       ","  ","PARKTON                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052460","0","08/14/2017","02:28:23","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","130 ","Places of worship, funeral parlors, other         ","240     ","  ","ADAMS                    ","  ","ST  ",": #16-3148                              ","  ","                         ","  ","    "
"17-0052461","0","08/14/2017","02:39:26","554 ","Assist invalid                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","54      ","  ","ORLEANS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052462","0","08/14/2017","03:57:42","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","647     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052463","0","08/14/2017","04:01:07","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","32      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052464","0","08/14/2017","04:09:32","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","100     ","  ","THEODORE PARKER          ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052465","0","08/14/2017","04:24:59","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","56      ","  ","HARDING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052466","0","08/14/2017","05:02:32","111 ","Building fire                                     ","10000.0000","10000.0000","07   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","344     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052467","0","08/14/2017","05:12:42","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","        ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","NEW SUDBURY              ","  ","ST  "
"17-0052469","0","08/14/2017","05:20:21","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","39      ","  ","MOUNT PLEASANT           ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052470","0","08/14/2017","05:20:49","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","331 ","Hospital - medical or psychiatric                 ","267     ","  ","CHARLES                  ","  ","ST  ",": #38-135                               ","  ","                         ","  ","    "
"17-0052471","0","08/14/2017","05:27:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","1229    ","  ","DORCHESTER               ","  ","AVE ",": #WYN3106                              ","  ","                         ","  ","    "
"17-0052472","0","08/14/2017","05:42:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","213 ","Elementary school, including kindergarten         ","371     ","W ","FOURTH                   ","  ","ST  ",": @ST PETER ACADEMY - 371 W 4TH ST, SOUT","  ","                         ","  ","    "
"17-0052473","0","08/14/2017","05:44:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","35      ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0052477","0","08/14/2017","06:51:26","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","6       ","  ","SOUTHBOURNE              ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052478","0","08/14/2017","06:53:17","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","71      ","  ","EDWIN                    ","  ","ST  ",":2ND FL                                 ","  ","                         ","  ","    "
"17-0052482","0","08/14/2017","07:32:42","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052484","0","08/14/2017","07:43:13","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","311 ","24-hour care Nursing homes, 4 or more persons     ","25      ","  ","RUGGLES                  ","  ","ST  ",": @LTC-RUGGLES ASSISTED LIVING          ","  ","                         ","  ","    "
"17-0052486","0","08/14/2017","07:59:02","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","21      ","  ","PHILLIPS                 ","  ","ST  ",": @PARK-PHILLIPS STREET PARK            ","  ","                         ","  ","    "
"17-0052488","0","08/14/2017","08:08:28","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","200 ","Educational, Other                                ","131     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052491","0","08/14/2017","08:20:24","700 ","False alarm or false call, Other                  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02151     ","962 ","Residential street, road or residential driveway  ","266     ","  ","WALDEMAR                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052492","0","08/14/2017","08:37:06","621 ","Wrong location                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","3550R   ","  ","WASHINGTON               ","  ","ST  ",": #14-2551                              ","  ","                         ","  ","    "
"17-0052493","0","08/14/2017","08:38:14","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","300 ","Health care, detention, & correction, Other       ","180     ","  ","MORTON                   ","  ","ST  ",": #14-2557                              ","  ","                         ","  ","    "
"17-0052494","0","08/14/2017","08:41:04","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","46      ","  ","WAINWRIGHT               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052495","0","08/14/2017","09:07:38","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","    ","","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR RED                   ","  ","                         ","  ","    "
"17-0052497","0","08/14/2017","09:11:56","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","246-248 ","W ","BROADWAY                 ","  ","    ",": #WYN4473                              ","  ","                         ","  ","    "
"17-0052498","0","08/14/2017","09:14:20","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","459 ","Residential board and care                        ","190     ","  ","COMMERCIAL               ","  ","ST  ",": #12-1251                              ","  ","                         ","  ","    "
"17-0052499","0","08/14/2017","09:19:21","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","181     ","  ","NEWBURY                  ","  ","ST  ",": #PAT2882                              ","  ","                         ","  ","    "
"17-0052501","0","08/14/2017","09:31:05","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","400 ","Residential, Other                                ","780     ","  ","BOYLSTON                 ","  ","ST  ",": #13-1572                              ","  ","                         ","  ","    "
"17-0052502","0","08/14/2017","09:55:18","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","25      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052503","0","08/14/2017","10:02:21","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","9       ","  ","HATHAWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052505","0","08/14/2017","10:04:28","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","500 ","Mercantile, business, Other                       ","470     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0052506","0","08/14/2017","10:07:24","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","10      ","  ","BELLAMY                  ","  ","ST  ",": @LTC-PRESENTATION NURSING AND REHABILI","  ","                         ","  ","    "
"17-0052507","0","08/14/2017","10:12:02","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","254 ","Day care, in commercial property                  ","10      ","  ","PARK                     ","  ","PLZ ","                                        ","  ","                         ","  ","    "
"17-0052508","0","08/14/2017","10:15:16","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","616     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0052509","0","08/14/2017","10:34:46","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","255 ","Day care, in residence, licensed                  ","285     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052510","0","08/14/2017","10:40:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","180     ","  ","POND                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052511","0","08/14/2017","10:43:04","900 ","Special type of incident, Other                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","10      ","  ","MOORE ST BSTN            ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0052514","0","08/14/2017","10:46:19","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","00000     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ",": @INNER HARBOR (MYSTIC-TOBIN BRIDGE TO ","  ","                         ","  ","    "
"17-0052515","0","08/14/2017","10:50:23","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","311 ","24-hour care Nursing homes, 4 or more persons     ","5       ","  ","REDLANDS                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052517","0","08/14/2017","10:57:33","445 ","Arcing, shorted electrical equipment              ","1000.0000","1000.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","36      ","  ","NELSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052518","0","08/14/2017","10:58:03","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","256 ","Day care in residence, unlicensed.                ","366     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0052519","0","08/14/2017","10:59:18","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","90      ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0052521","0","08/14/2017","11:03:13","900T","BFD Drill                                         ","0.0000","0.0000","09   ","BO             ","Boston                                            ","02215     ","174 ","Rapid transit station                             ","42      ","  ","CHARLESGATE              ","E ","    ","                                        ","  ","                         ","  ","    "
