"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0024481","0","04/19/2017","18:45:32","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","48      ","  ","HAVELOCK                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024485","0","04/19/2017","19:19:23","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","19      ","  ","WINSTON                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0024486","0","04/19/2017","19:24:04","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","146     ","W ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024487","0","04/19/2017","19:27:02","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","117     ","  ","LEXINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024489","0","04/19/2017","19:40:03","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","39      ","  ","GLENMONT                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0024491","0","04/19/2017","19:55:56","113 ","Cooking fire, confined to container               ","200.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","469     ","  ","BEACON                   ","  ","ST  ",": #WYN3830                              ","  ","                         ","  ","    "
"17-0024492","0","04/19/2017","19:58:55","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","599 ","Business office                                   ","200     ","  ","BERKELEY                 ","  ","ST  ",": #12-1538                              ","  ","                         ","  ","    "
"17-0024496","0","04/19/2017","20:21:31","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","337     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024499","0","04/19/2017","20:33:47","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","1236    ","  ","DORCHESTER               ","  ","AVE ",": @DBAR - 1236 DORCHESTER AVE, DORCHESTE","  ","                         ","  ","    "
"17-0024500","0","04/19/2017","20:45:38","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","33      ","  ","BURROUGHS                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024501","0","04/19/2017","20:46:09","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","        ","  ","WINTER                   ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0024503","0","04/19/2017","20:46:31","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","59      ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024504","0","04/19/2017","20:53:37","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","963 ","Street or road in commercial area                 ","125     ","  ","WESTERN                  ","  ","AVE ",": @COL-HARVARD-BATTEN HALL              ","  ","                         ","  ","    "
"17-0024505","0","04/19/2017","20:54:15","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","960 ","Street, Other                                     ","141     ","  ","PLEASANT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024506","0","04/19/2017","20:56:12","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","96      ","  ","WOODLEDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024507","0","04/19/2017","21:00:13","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","75      ","  ","RUTLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024508","0","04/19/2017","21:18:16","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","55      ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"17-0024512","0","04/19/2017","21:48:24","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0024513","0","04/19/2017","22:01:24","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","31      ","  ","SLAYTON                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0024514","0","04/19/2017","22:09:15","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","156     ","  ","BEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024516","0","04/19/2017","22:26:16","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","8       ","  ","GUSTIN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024518","0","04/19/2017","22:31:45","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","        ","  ","STIMSON                  ","  ","ST  ","                                        ","  ","PLEASANTDALE             ","  ","RD  "
"17-0024519","0","04/19/2017","22:44:24","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","100     ","E ","NEWTON                   ","  ","ST  ",": #21-1653                              ","  ","                         ","  ","    "
"17-0024521","0","04/19/2017","22:49:19","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","43      ","  ","INTERVALE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024524","0","04/19/2017","23:28:39","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","43      ","  ","RIVER                    ","  ","ST  ",": #WYN3697                              ","  ","                         ","  ","    "
"17-0024526","0","04/19/2017","23:42:56","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","962 ","Residential street, road or residential driveway  ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","SEAVER                   ","  ","ST  "
"17-0024527","0","04/19/2017","23:45:38","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","275     ","  ","LAMARTINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024528","0","04/19/2017","23:51:45","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","222-226 ","  ","QUINCY                   ","  ","ST  ",": #WYN3782                              ","  ","                         ","  ","    "
"17-0024529","0","04/19/2017","23:53:07","424 ","Carbon monoxide incident                          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","64      ","  ","PONTIAC                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024530","0","04/20/2017","00:05:54","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","212     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024531","0","04/20/2017","00:19:15","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","3055    ","  ","WASHINGTON               ","  ","ST  ",": @EGLESTON MOBIL - 3055 WASHINGTON ST, ","  ","                         ","  ","    "
"17-0024533","0","04/20/2017","00:26:33","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","43      ","  ","NORMANDY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024534","0","04/20/2017","00:31:29","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","600 ","Ind., utility, defense, agriculture, mining, other","35      ","  ","FIRST                    ","  ","AVE ",": @BNHP-PIER 1 - 35 1ST AV, CHARLESTOWN ","  ","                         ","  ","    "
"17-0024535","0","04/20/2017","00:36:38","552 ","Police matter                                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","G                        ","  ","ST  "
"17-0024537","0","04/20/2017","00:37:22","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","1404    ","  ","WILLIAM J DAY            ","  ","BLVD",": alias 1404 WM J DAY                   ","  ","                         ","  ","    "
"17-0024538","0","04/20/2017","00:58:13","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","        ","  ","GLENVILLE                ","  ","AVE ",": #5138                                 ","  ","QUINT                    ","  ","AVE "
"17-0024540","0","04/20/2017","01:08:06","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","    ","","24      ","  ","BAXTER                   ","  ","RD  ",": #4234                                 ","  ","                         ","  ","    "
"17-0024543","0","04/20/2017","01:53:17","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","900 ","Outside or special property, Other                ","        ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","MISSION                  ","  ","ST  "
"17-0024544","0","04/20/2017","01:56:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","464 ","Barracks, dormitory                               ","108     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024545","0","04/20/2017","02:44:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","460 ","Dormitory-type residence, other                   ","17-19   ","  ","BEACH                    ","  ","ST  ",": #CLM1139                              ","  ","                         ","  ","    "
"17-0024546","0","04/20/2017","02:53:40","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","18      ","  ","MICHIGAN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024547","0","04/20/2017","03:00:29","111 ","Building fire                                     ","0.0000","1000.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","12      ","  ","GAYLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024548","0","04/20/2017","03:03:13","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","460 ","Dormitory-type residence, other                   ","17      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024550","0","04/20/2017","04:09:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","824-826 ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024551","0","04/20/2017","04:18:10","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","764-776 ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024552","0","04/20/2017","04:24:07","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","460 ","Dormitory-type residence, other                   ","17-19   ","  ","BEACH                    ","  ","ST  ",": #CLM1139                              ","  ","                         ","  ","    "
"17-0024554","0","04/20/2017","05:06:24","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","199     ","N ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024555","0","04/20/2017","05:19:48","210 ","Overpressure rupture from steam, Other            ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","52      ","  ","CENTRE                   ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0024556","0","04/20/2017","05:34:42","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","429 ","Multifamily dwelling                              ","100     ","  ","NORTHERN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024557","0","04/20/2017","07:12:29","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","581 ","Department or discount store                      ","5       ","  ","COPLEY                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0024560","0","04/20/2017","08:08:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","882 ","Parking garage, general vehicle                   ","835     ","  ","COLUMBUS                 ","  ","AVE ",": #NEU394                               ","  ","                         ","  ","    "
"17-0024562","0","04/20/2017","08:20:13","400 ","Hazardous condition, Other                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","133     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024563","0","04/20/2017","08:46:34","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","200     ","  ","NASHUA                   ","  ","ST  ",": #14-1341                              ","  ","                         ","  ","    "
"17-0024564","0","04/20/2017","08:52:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","131 ","Church, mosque, synagogue, temple, chapel         ","65      ","  ","PAINE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024566","0","04/20/2017","09:01:47","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","599 ","Business office                                   ","9       ","  ","WEST                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024567","0","04/20/2017","09:03:51","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024568","0","04/20/2017","09:04:04","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024569","0","04/20/2017","09:04:15","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024570","0","04/20/2017","09:04:33","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024571","0","04/20/2017","09:04:45","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024572","0","04/20/2017","09:04:57","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024573","0","04/20/2017","09:05:11","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0024574","0","04/20/2017","09:11:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","519 ","Food and beverage sales, grocery store            ","31-39   ","  ","STUART                   ","  ","ST  ",": @JACOB WIRTH - 31 STUART ST # 37, BOST","  ","                         ","  ","    "
"17-0024575","0","04/20/2017","09:17:42","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","               ","","02215     ","    ","","        ","  ","                         ","  ","    ",": @EX-EB STORROW DR AT KENMORE SQ EXIT  ","  ","                         ","  ","    "
"17-0024576","0","04/20/2017","09:19:41","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02467     ","900 ","Outside or special property, Other                ","42      ","  ","WESTGATE                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0024578","0","04/20/2017","09:22:49","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","8       ","  ","BARTLETT                 ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0024579","0","04/20/2017","09:31:34","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","725     ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024580","0","04/20/2017","09:41:15","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","215 ","High school/junior high school/middle school      ","655     ","  ","METROPOLITAN             ","  ","AVE ",": #13-3724                              ","  ","                         ","  ","    "
"17-0024581","0","04/20/2017","09:44:40","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","300 ","Health care, detention, & correction, Other       ","125     ","S ","HUNTINGTON               ","  ","AVE ",": #12-2382                              ","  ","                         ","  ","    "
"17-0024582","0","04/20/2017","09:52:37","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","963 ","Street or road in commercial area                 ","265     ","  ","GREEN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024583","0","04/20/2017","09:57:20","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","439 ","Boarding/rooming house, residential hotels        ","237-241 ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024584","0","04/20/2017","10:01:56","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","78      ","  ","HIGH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024586","0","04/20/2017","10:05:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","71      ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024589","0","04/20/2017","10:23:40","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","592 ","Bank                                              ","1237    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024590","0","04/20/2017","10:24:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","549 ","Specialty shop                                    ","726     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024591","0","04/20/2017","10:26:19","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","637     ","E ","FIRST                    ","  ","ST  ",": #WYN3639                              ","  ","                         ","  ","    "
"17-0024592","0","04/20/2017","10:30:44","653 ","Smoke from barbecue, tar kettle                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","962 ","Residential street, road or residential driveway  ","78      ","W ","WALNUT                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0024593","0","04/20/2017","10:34:55","900T","BFD Drill                                         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","963 ","Street or road in commercial area                 ","16      ","  ","PARISH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024594","0","04/20/2017","10:37:02","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","200     ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024599","0","04/20/2017","11:02:04","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","174 ","Rapid transit station                             ","500     ","  ","RIVER                    ","  ","ST  ",": #33-3594                              ","  ","                         ","  ","    "
"17-0024601","0","04/20/2017","11:06:14","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","               ","","02136     ","962 ","Residential street, road or residential driveway  ","        ","  ","BOSTON                   ","  ","EY  ",": @SQ-WOLCOTT SQUARE                    ","  ","                         ","  ","    "
"17-0024604","0","04/20/2017","11:21:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","519 ","Food and beverage sales, grocery store            ","31-39   ","  ","STUART                   ","  ","ST  ",": @JACOB WIRTH - 31 STUART ST # 37, BOST","  ","                         ","  ","    "
"17-0024606","0","04/20/2017","11:29:00","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","124 ","Playground                                        ","1917    ","  ","WASHINGTON               ","  ","ST  ",": @PARK-JIM RICE FIELD                  ","  ","                         ","  ","    "
"17-0024607","0","04/20/2017","11:35:18","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","        ","  ","HUDSON                   ","  ","ST  ","                                        ","  ","BEACH                    ","  ","ST  "
"17-0024608","0","04/20/2017","11:42:07","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","25      ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024609","0","04/20/2017","11:45:28","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","120     ","  ","H                        ","  ","ST  ",": @LTC-EHDOC 120 H ST                   ","  ","                         ","  ","    "
"17-0024611","0","04/20/2017","12:01:28","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","141 ","Athletic/health club                              ","560     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0024612","0","04/20/2017","12:08:20","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","2-A     ","  ","WELLINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024613","0","04/20/2017","12:08:57","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","    ","","147     ","  ","MILK                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024614","0","04/20/2017","12:17:23","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","213 ","Elementary school, including kindergarten         ","155     ","  ","TALBOT                   ","  ","AVE ",": #12-3394                              ","  ","                         ","  ","    "
"17-0024615","0","04/20/2017","12:22:42","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","40      ","  ","ACADEMY HILL             ","  ","RD  ",": #13-5364                              ","  ","                         ","  ","    "
"17-0024616","0","04/20/2017","12:24:04","113 ","Cooking fire, confined to container               ","0.0000","25.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","11      ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024617","0","04/20/2017","12:24:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","637     ","E ","FIRST                    ","  ","ST  ",": #WYN3639                              ","  ","                         ","  ","    "
"17-0024618","0","04/20/2017","12:30:03","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","        ","  ","DIX                      ","  ","ST  ",": #3186                                 ","  ","LAFIELD                  ","  ","ST  "
"17-0024619","0","04/20/2017","12:32:47","211 ","Overpressure rupture of steam pipe or pipeline    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","        ","  ","FRUIT                    ","  ","ST  ","                                        ","  ","CHARLES                  ","  ","ST  "
"17-0024620","0","04/20/2017","12:33:38","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","9       ","  ","JUDSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024627","0","04/20/2017","12:55:14","553 ","Public service                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","900 ","Outside or special property, Other                ","        ","  ","GREEN                    ","  ","ST  ","                                        ","  ","BUNKER HILL              ","  ","ST  "
"17-0024628","0","04/20/2017","12:55:40","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","38-46   ","  ","BURBANK                  ","  ","ST  ",": #CLM539                               ","  ","                         ","  ","    "
"17-0024629","0","04/20/2017","13:00:27","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","700 ","Manufacturing, processing                         ","50      ","  ","SOLDIERS FIELD           ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0024632","0","04/20/2017","13:11:14","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","131 ","Church, mosque, synagogue, temple, chapel         ","55      ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0024633","0","04/20/2017","13:22:34","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","874     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
