"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0030027","0","05/14/2017","19:34:02","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","20      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030029","0","05/14/2017","20:08:28","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","14      ","  ","MEROLA                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0030030","0","05/14/2017","20:17:13","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","1387    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030032","0","05/14/2017","20:27:46","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","82      ","  ","DWINELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030033","0","05/14/2017","20:33:19","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","8       ","  ","WATER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030034","0","05/14/2017","20:47:13","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","85      ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030037","0","05/14/2017","21:04:19","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","206     ","  ","CHESTNUT HILL            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030038","0","05/14/2017","21:05:49","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","17      ","  ","LANDING                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030039","0","05/14/2017","21:11:27","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","14      ","  ","DEERING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0030040","0","05/14/2017","21:12:23","500 ","Service Call, other                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","        ","  ","CASS                     ","  ","ST  ","                                        ","  ","MIAMI                    ","  ","AVE "
"17-0030042","0","05/14/2017","21:17:48","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","882 ","Parking garage, general vehicle                   ","200     ","  ","LONGWOOD                 ","  ","AVE ",": #HAR392                               ","  ","                         ","  ","    "
"17-0030045","0","05/14/2017","21:48:11","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","139     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030047","0","05/14/2017","22:05:39","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","500     ","  ","BOYLSTON                 ","  ","ST  ",": @BOSTON PRIVATE BANK & TRUST CO - 500 ","  ","                         ","  ","    "
"17-0030049","0","05/14/2017","22:26:55","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1158    ","  ","TREMONT                  ","  ","ST  ",": @BHA-WHITTIER STREET                  ","  ","                         ","  ","    "
"17-0030051","0","05/14/2017","22:49:49","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02210     ","161 ","Restaurant or cafeteria                           ","530     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030052","0","05/14/2017","22:57:13","730 ","System malfunction, Other                         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","161 ","Restaurant or cafeteria                           ","210     ","  ","HANOVER                  ","  ","ST  ",": #AFA7726                              ","  ","                         ","  ","    "
"17-0030057","0","05/14/2017","23:36:50","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","161 ","Restaurant or cafeteria                           ","210     ","  ","HANOVER                  ","  ","ST  ",": @TARANTA - 210 HANOVER ST, BOSTON     ","  ","                         ","  ","    "
"17-0030059","0","05/14/2017","23:51:59","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","40      ","  ","ARMINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030063","0","05/15/2017","00:27:32","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","140     ","  ","AMERICAN LEGION          ","  ","HWY ","                                        ","  ","                         ","  ","    "
"17-0030064","0","05/15/2017","00:29:51","400 ","Hazardous condition, Other                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","400     ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030065","0","05/15/2017","00:49:13","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","100     ","  ","FEDERAL                  ","  ","ST  ",": #12-1423                              ","  ","                         ","  ","    "
"17-0030067","0","05/15/2017","01:16:21","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","692     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030069","0","05/15/2017","01:28:17","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","132     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030070","0","05/15/2017","01:32:39","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","216     ","W ","FIFTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030073","0","05/15/2017","02:58:41","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","29      ","  ","MATHER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030075","0","05/15/2017","03:28:25","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","MORTON                   ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0030076","0","05/15/2017","03:39:09","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","2311    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030077","0","05/15/2017","03:45:06","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","419 ","1 or 2 family dwelling                            ","20      ","  ","INTERVALE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030078","0","05/15/2017","04:23:10","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","1       ","  ","NAZING                   ","  ","CT  ","                                        ","  ","                         ","  ","    "
"17-0030079","0","05/15/2017","04:28:20","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","200     ","  ","STUART                   ","  ","ST  ",": @REVERE HOTEL - 200 STUART ST, BOSTON ","  ","                         ","  ","    "
"17-0030080","0","05/15/2017","04:57:18","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","230     ","  ","STUART                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030082","0","05/15/2017","05:24:36","510 ","Person in distress, Other                         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","311 ","24-hour care Nursing homes, 4 or more persons     ","63      ","  ","PARKER HILL              ","  ","AVE ",": @LTC-LANDMARK AT LONGWOOD             ","  ","                         ","  ","    "
"17-0030088","0","05/15/2017","07:15:35","730 ","System malfunction, Other                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","11      ","  ","FAN PIER                 ","  ","BLVD",": @VERTEX PHARMACEUTICALS - 11 FAN PIER ","  ","                         ","  ","    "
"17-0030090","0","05/15/2017","07:27:06","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","     ","               ","","00000     ","    ","","        ","  ","MOUNT VERNON             ","  ","AV  ",": #SOM172                               ","  ","                         ","  ","    "
"17-0030092","0","05/15/2017","07:34:31","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","11      ","  ","DANNY                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0030096","0","05/15/2017","07:48:48","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","166     ","  ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030099","0","05/15/2017","08:02:17","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","311 ","24-hour care Nursing homes, 4 or more persons     ","63      ","  ","PARKER HILL              ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030102","0","05/15/2017","08:10:53","553 ","Public service                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","888 ","Fire station                                      ","525     ","  ","MAIN                     ","  ","ST  ",": @BFD ENG 32                           ","  ","                         ","  ","    "
"17-0030103","0","05/15/2017","08:17:33","100 ","Fire, Other                                       ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","500 ","Mercantile, business, Other                       ","727     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030104","0","05/15/2017","08:26:26","700 ","False alarm or false call, Other                  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","961 ","Highway or divided highway                        ","        ","  ","WILLIAM F MCCLELLAN      ","  ","HWY ",": alias MCCLELLAN HWY/BOARDMAN ST EB BST","  ","BOARDMAN                 ","  ","ST  "
"17-0030105","0","05/15/2017","08:31:35","111 ","Building fire                                     ","0.0000","10000.0000","03   ","BO             ","Boston                                            ","02110     ","529 ","Textile, wearing apparel sales                    ","1       ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030109","0","05/15/2017","09:21:44","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","210 ","Schools, non-adult, other                         ","206     ","  ","MAGNOLIA                 ","  ","ST  ",": #12-1778                              ","  ","                         ","  ","    "
"17-0030110","0","05/15/2017","09:23:07","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","323 ","Asylum, mental institution                        ","290     ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030112","0","05/15/2017","09:45:05","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","519 ","Food and beverage sales, grocery store            ","209     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030117","0","05/15/2017","10:03:30","900 ","Special type of incident, Other                   ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","211 ","Preschool                                         ","141     ","  ","MAIN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030120","0","05/15/2017","10:17:36","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","    ","","1299    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030122","0","05/15/2017","10:20:31","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","213 ","Elementary school, including kindergarten         ","40      ","  ","SMITH                    ","  ","ST  ",": @SCH-MAURICE J TOBIN SCHOOL - 40 SMITH","  ","                         ","  ","    "
"17-0030123","0","05/15/2017","10:36:50","520 ","Water problem, Other                              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","900 ","Outside or special property, Other                ","236     ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030124","0","05/15/2017","10:39:14","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","11      ","  ","CAMELOT                  ","  ","CT  ",": #WYN4289                              ","  ","                         ","  ","    "
"17-0030125","0","05/15/2017","10:48:55","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","241 ","Adult education center, college classroom         ","595     ","  ","COMMONWEALTH             ","  ","AVE ",": @COL-BU-SCHOOL OF MANAGEMENT          ","  ","                         ","  ","    "
"17-0030126","0","05/15/2017","10:50:03","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","100     ","W ","DEDHAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030128","0","05/15/2017","11:05:22","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","62      ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030130","0","05/15/2017","11:12:31","113 ","Cooking fire, confined to container               ","0.0000","100.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","760     ","  ","CUMMINS                  ","  ","HWY ",": #WYN3681                              ","  ","                         ","  ","    "
"17-0030131","0","05/15/2017","11:13:12","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","67      ","  ","NEWBURY                  ","  ","ST  ",": @WOMENS LUNCH PLACE - 67 NEWBURY ST, B","  ","                         ","  ","    "
"17-0030132","0","05/15/2017","11:24:13","441 ","Heat from short circuit (wiring), defective/worn  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","500 ","Mercantile, business, Other                       ","876     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"17-0030133","0","05/15/2017","11:26:13","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","125     ","  ","SOUTH                    ","  ","ST  ",": @BHA-SOUTH STREET                     ","  ","                         ","  ","    "
"17-0030138","0","05/15/2017","11:36:47","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","000 ","Property Use, Other                               ","35      ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030139","0","05/15/2017","11:44:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","320     ","  ","D                        ","  ","ST  ",": #14-716                               ","  ","                         ","  ","    "
"17-0030140","0","05/15/2017","11:47:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","40      ","  ","WALLINGFORD              ","  ","RD  ",": #13-5331                              ","  ","                         ","  ","    "
"17-0030141","0","05/15/2017","11:51:59","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","100 ","Assembly, Other                                   ","333     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030142","0","05/15/2017","11:52:37","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","487     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030144","0","05/15/2017","11:59:36","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","17-19   ","  ","BEACH                    ","  ","ST  ",": #CLM1139                              ","  ","                         ","  ","    "
"17-0030147","0","05/15/2017","12:14:47","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","27-33   ","  ","SMITH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030149","0","05/15/2017","12:16:14","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","460 ","Dormitory-type residence, other                   ","11      ","  ","NEW WHITNEY              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030152","0","05/15/2017","12:23:38","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","7       ","  ","TIDE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030154","0","05/15/2017","12:41:45","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","HARVARD                  ","  ","AVE "
"17-0030155","0","05/15/2017","12:43:43","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02130     ","400 ","Residential, Other                                ","28      ","  ","LAWN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030156","0","05/15/2017","12:49:43","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","174 ","Rapid transit station                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR ORG                   ","  ","                         ","  ","    "
"17-0030157","0","05/15/2017","12:52:14","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","63      ","W ","NEWTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030160","0","05/15/2017","13:03:07","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","000 ","Property Use, Other                               ","200     ","  ","NASHUA                   ","  ","ST  ",": #14-1341                              ","  ","                         ","  ","    "
"17-0030162","0","05/15/2017","13:29:21","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","15      ","  ","SALCOMBE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030163","0","05/15/2017","13:30:24","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","1       ","  ","FRUIT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030164","0","05/15/2017","13:32:25","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","400 ","Residential, Other                                ","11      ","  ","TETLOW                   ","  ","ST  ",": #INS746                               ","  ","                         ","  ","    "
"17-0030167","0","05/15/2017","13:36:15","461 ","Building or structure weakened or collapsed       ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","772     ","E ","SIXTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030169","0","05/15/2017","13:42:33","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","10      ","  ","WEST                     ","  ","ST  ",": #PAT4806                              ","  ","                         ","  ","    "
"17-0030170","0","05/15/2017","13:43:21","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","462 ","Sorority house, fraternity house                  ","478     ","  ","COMMONWEALTH             ","  ","AVE ",": @MIT SORORITY AXO                     ","  ","                         ","  ","    "
"17-0030171","0","05/15/2017","13:43:52","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","19      ","  ","WEYANOKE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030172","0","05/15/2017","13:56:51","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","176     ","  ","FEDERAL                  ","  ","ST  ",": #12-1412                              ","  ","                         ","  ","    "
"17-0030173","0","05/15/2017","14:05:43","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","200 ","Educational, Other                                ","515     ","  ","HYDE PARK                ","  ","AVE ",": @SCH-BOSTON PUBLIC SCHOOLS - 515 HYDE ","  ","                         ","  ","    "
"17-0030177","0","05/15/2017","14:25:57","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","330     ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030179","0","05/15/2017","14:59:30","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","580 ","General retail, Other                             ","81      ","  ","NEWBURY                  ","  ","ST  ",": #WYN3303                              ","  ","                         ","  ","    "
"17-0030180","0","05/15/2017","15:03:49","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","114 ","Ice rink: indoor, outdoor                         ","238     ","  ","SAINT BOTOLPH            ","  ","ST  ",": @RINK-MATTHEWS ARENA                  ","  ","                         ","  ","    "
"17-0030182","0","05/15/2017","15:16:00","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","200 ","Educational, Other                                ","31      ","  ","HEMENWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030184","0","05/15/2017","15:28:41","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","1295-129","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030191","0","05/15/2017","15:42:16","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","150 ","Public or government, Other                       ","151     ","  ","CAMBRIDGE                ","  ","ST  ",": @BPL-WEST END BRANCH LIBRARY          ","  ","                         ","  ","    "
"17-0030192","0","05/15/2017","15:47:11","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","772     ","E ","SIXTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030197","0","05/15/2017","16:07:09","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","LENOX                    ","  ","ST  "
"17-0030198","0","05/15/2017","16:11:22","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","165     ","  ","SALEM                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030199","0","05/15/2017","16:26:01","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","429 ","Multifamily dwelling                              ","76      ","  ","RADCLIFFE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0030202","0","05/15/2017","17:01:56","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","349     ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0030203","0","05/15/2017","17:09:33","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","44      ","  ","MASCOT                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030204","0","05/15/2017","17:14:57","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","25      ","  ","RUGGLES                  ","  ","ST  ",": @LTC-RUGGLES ASSISTED LIVING          ","  ","                         ","  ","    "
"17-0030206","0","05/15/2017","17:24:02","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1302    ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN1299                              ","  ","                         ","  ","    "
"17-0030207","0","05/15/2017","17:27:33","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","2       ","  ","WORCESTER                ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0030210","0","05/15/2017","17:37:00","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","460 ","Dormitory-type residence, other                   ","180-184 ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030211","0","05/15/2017","17:40:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","65-69   ","  ","CORNWALL                 ","  ","ST  ",": #INS945                               ","  ","                         ","  ","    "
"17-0030217","0","05/15/2017","18:18:49","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","28      ","  ","SAVIN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030219","0","05/15/2017","18:28:39","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","885     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0030220","0","05/15/2017","18:31:04","554 ","Assist invalid                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","41      ","  ","AUBURN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030221","0","05/15/2017","18:31:35","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","16      ","  ","SAINT GERMAIN            ","  ","ST  ",": alias 16 ST GERMAINE ST BO BSTN       ","  ","                         ","  ","    "
