"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0045849","0","07/18/2017","10:16:48","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","241 ","Adult education center, college classroom         ","610     ","  ","BEACON                   ","  ","ST  ",": #BU268                                ","  ","                         ","  ","    "
"17-0045851","0","07/18/2017","10:22:15","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","101     ","  ","CANAL                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045853","0","07/18/2017","10:43:22","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","174 ","Rapid transit station                             ","135-143 ","  ","CAUSEWAY                 ","  ","ST  ",": #33-1313                              ","  ","                         ","  ","    "
"17-0045854","0","07/18/2017","10:45:00","621 ","Wrong location                                    ","0.0000","0.0000","11   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","19      ","  ","COLONEL MICHAEL J. MCDONO","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0045856","0","07/18/2017","10:50:47","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","500 ","Mercantile, business, Other                       ","83      ","  ","LEO M BIRMINGHAM         ","  ","PKWY",": ALIAS 13 LEO BIRMINGHAM PKWY BR BSTN  ","  ","                         ","  ","    "
"17-0045858","0","07/18/2017","10:55:18","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","500 ","Mercantile, business, Other                       ","20      ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045860","0","07/18/2017","11:13:53","550 ","Public service assistance, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","96-104  ","  ","BOYLSTON                 ","  ","ST  ",": @MBTA STA-STONY BRK                   ","  ","                         ","  ","    "
"17-0045862","0","07/18/2017","11:26:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","58      ","  ","CHAPPIE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045865","0","07/18/2017","11:37:23","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","617     ","E ","EIGHTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045866","0","07/18/2017","11:41:33","552 ","Police matter                                     ","0.0000","0.0000","03   ","               ","","00000     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ",": @INNER HARBOR (MYSTIC-TOBIN BRIDGE TO ","  ","                         ","  ","    "
"17-0045867","0","07/18/2017","11:43:00","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","2311    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045868","0","07/18/2017","11:46:06","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","731     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045871","0","07/18/2017","11:57:33","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","40      ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045872","0","07/18/2017","12:03:38","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","459 ","Residential board and care                        ","1344    ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045873","0","07/18/2017","12:06:30","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","131 ","Church, mosque, synagogue, temple, chapel         ","230     ","  ","WARREN                   ","  ","ST  ",": #12-215                               ","  ","                         ","  ","    "
"17-0045874","0","07/18/2017","12:10:22","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","150 ","Public or government, Other                       ","        ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","BLACKSTONE               ","  ","ST  "
"17-0045876","0","07/18/2017","12:19:07","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","205     ","  ","BELGRADE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045877","0","07/18/2017","12:28:47","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","61      ","  ","CORONA                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045879","0","07/18/2017","12:44:44","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","5170    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045880","0","07/18/2017","12:53:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","48      ","  ","GUILD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045882","0","07/18/2017","13:08:42","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","500 ","Mercantile, business, Other                       ","1216    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045883","0","07/18/2017","13:13:51","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","210 ","Schools, non-adult, other                         ","29      ","  ","CHESTNUT HILL            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045884","0","07/18/2017","13:15:04","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","88      ","  ","MESSINGER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045885","0","07/18/2017","13:25:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","459 ","Residential board and care                        ","28      ","  ","WALLINGFORD              ","  ","RD  ",": #14-5331                              ","  ","                         ","  ","    "
"17-0045886","0","07/18/2017","13:31:13","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","        ","  ","ALMONT                   ","  ","ST  ","                                        ","  ","MATTAPAN                 ","  ","ST  "
"17-0045888","0","07/18/2017","13:37:55","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","700     ","  ","BOYLSTON                 ","  ","ST  ",": @BPL-BOSTON PUBLIC LIBRARY            ","  ","                         ","  ","    "
"17-0045889","0","07/18/2017","13:39:42","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","229     ","  ","PRINCETON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045890","0","07/18/2017","13:43:56","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","1       ","  ","POPES HILL               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045895","0","07/18/2017","14:09:29","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","82      ","  ","PUBLIC ALLEY NO. 440     ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0045897","0","07/18/2017","14:20:27","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","225     ","  ","BROOKS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045898","0","07/18/2017","14:21:16","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","650     ","  ","DUDLEY                   ","  ","ST  ",": @KROC CENTER - 650 DUDLEY ST, DO      ","  ","                         ","  ","    "
"17-0045899","0","07/18/2017","14:22:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","        ","  ","SHAWMUT                  ","  ","AVE ","                                        ","W ","BROOKLINE                ","  ","ST  "
"17-0045900","0","07/18/2017","14:27:40","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","55      ","  ","MONSIGNOR PATRICK J. LYDO","  ","WAY ",": #INS1100                              ","  ","                         ","  ","    "
"17-0045903","0","07/18/2017","14:43:25","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","000 ","Property Use, Other                               ","53-85   ","  ","CANAL                    ","  ","ST  ",": #WYN2662                              ","  ","                         ","  ","    "
"17-0045904","0","07/18/2017","14:45:38","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","    ","","11      ","  ","ALBION                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045906","0","07/18/2017","14:53:54","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","80      ","W ","DEDHAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045907","0","07/18/2017","14:57:26","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","        ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0045908","0","07/18/2017","14:58:19","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","2863-289","  ","WASHINGTON               ","  ","ST  ",": #12-2287                              ","  ","                         ","  ","    "
"17-0045909","0","07/18/2017","15:04:46","552 ","Police matter                                     ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","331 ","Hospital - medical or psychiatric                 ","155     ","  ","NORTHAMPTON              ","  ","ST  ",": @BHA-HAMPTON HOUSE                    ","  ","                         ","  ","    "
"17-0045911","0","07/18/2017","15:30:11","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","225     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045912","0","07/18/2017","15:35:14","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","100     ","  ","G                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045913","0","07/18/2017","15:35:45","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","16      ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045917","0","07/18/2017","16:01:40","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","959     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045919","0","07/18/2017","16:15:28","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02467     ","965 ","Vehicle parking area                              ","50      ","  ","BROADLAWN                ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0045922","0","07/18/2017","16:27:42","131 ","Passenger vehicle fire                            ","1000.0000","1000.0000","06   ","SB             ","South Boston                                      ","02127     ","898 ","Dock, marina, pier, wharf                         ","1       ","  ","FARRAGUT                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0045923","0","07/18/2017","16:31:40","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","122 ","Convention center, exhibition hall                ","900     ","  ","BOYLSTON                 ","  ","ST  ",": #13-1573                              ","  ","                         ","  ","    "
"17-0045924","0","07/18/2017","16:42:56","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","757     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045927","0","07/18/2017","16:59:33","400 ","Hazardous condition, Other                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","100     ","  ","G                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045928","0","07/18/2017","16:59:50","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","171     ","W ","FOURTH                   ","  ","ST  ",": #INS148                               ","  ","                         ","  ","    "
"17-0045930","0","07/18/2017","17:05:17","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","26      ","  ","ALABAMA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045931","0","07/18/2017","17:08:19","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","1033    ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045933","0","07/18/2017","17:22:46","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","45      ","  ","BEECHCROFT               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045934","0","07/18/2017","17:27:35","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","225     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045936","0","07/18/2017","17:47:22","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","        ","  ","PRENTISS                 ","  ","ST  ","                                        ","  ","TREMONT                  ","  ","ST  "
"17-0045937","0","07/18/2017","17:48:57","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","962 ","Residential street, road or residential driveway  ","10      ","S ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045939","0","07/18/2017","17:51:52","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","582     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045940","0","07/18/2017","18:00:39","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","        ","  ","CONDOR                   ","  ","ST  ",": #6181                                 ","  ","GLENDON                  ","  ","ST  "
"17-0045941","0","07/18/2017","18:12:32","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","965 ","Vehicle parking area                              ","665     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045943","0","07/18/2017","18:14:48","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","160 ","Eating, drinking places, other                    ","271     ","  ","HUNTINGTON               ","  ","AVE ",": #SIM200                               ","  ","                         ","  ","    "
"17-0045945","0","07/18/2017","18:23:41","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","241     ","  ","PERKINS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045948","0","07/18/2017","18:35:48","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","39      ","  ","BAY STATE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0045949","0","07/18/2017","18:38:50","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","665     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045952","0","07/18/2017","18:54:49","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","665     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045954","0","07/18/2017","18:56:58","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","204     ","  ","LEYDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045955","0","07/18/2017","19:03:51","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","        ","E ","SIXTH                    ","  ","ST  ",": alias E 6TH/MONKS                     ","  ","MONKS                    ","  ","ST  "
"17-0045956","0","07/18/2017","19:09:32","113 ","Cooking fire, confined to container               ","5000.0000","9000.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","84      ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045957","0","07/18/2017","19:12:05","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","36      ","  ","WASHINGTON               ","  ","ST  ",": @BFD LAD 23                           ","  ","                         ","  ","    "
"17-0045958","0","07/18/2017","19:14:38","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","400 ","Residential, Other                                ","88      ","  ","KINGSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045959","0","07/18/2017","19:15:44","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","5       ","  ","MOODY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045960","0","07/18/2017","19:18:32","550 ","Public service assistance, Other                  ","0.0000","0.0000","03   ","               ","","00000     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ",": @INNER HARBOR (MYSTIC-TOBIN BRIDGE TO ","  ","                         ","  ","    "
"17-0045962","0","07/18/2017","19:29:31","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","4600    ","  ","WASHINGTON               ","  ","ST  ",": @CVS/PHARMACY - 4600 WASHINGTON ST, RO","  ","                         ","  ","    "
"17-0045963","0","07/18/2017","19:31:09","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","650     ","  ","DUDLEY                   ","  ","ST  ",": @KROC CENTER - 650 DUDLEY ST, DO      ","  ","                         ","  ","    "
"17-0045964","0","07/18/2017","19:35:14","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","213 ","Elementary school, including kindergarten         ","100     ","  ","HEBRON                   ","  ","ST  ",": #12-3681                              ","  ","                         ","  ","    "
"17-0045966","0","07/18/2017","19:43:24","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","60      ","  ","DEERING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0045967","0","07/18/2017","19:44:01","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","131 ","Church, mosque, synagogue, temple, chapel         ","761-765 ","  ","DUDLEY                   ","  ","ST  ",": #INS850                               ","  ","                         ","  ","    "
"17-0045968","0","07/18/2017","19:51:01","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","131 ","Church, mosque, synagogue, temple, chapel         ","761-765 ","  ","DUDLEY                   ","  ","ST  ",": #INS850                               ","  ","                         ","  ","    "
"17-0045969","0","07/18/2017","19:55:18","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","511 ","Convenience store                                 ","271     ","  ","HUNTINGTON               ","  ","AVE ",": #SIM200                               ","  ","                         ","  ","    "
"17-0045971","0","07/18/2017","19:58:28","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","41      ","  ","KINGSDALE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045972","0","07/18/2017","19:59:43","131 ","Passenger vehicle fire                            ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","965 ","Vehicle parking area                              ","1661    ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045973","0","07/18/2017","20:00:35","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","891 ","Warehouse                                         ","1       ","  ","WESTINGHOUSE             ","  ","PLZ ",": #13-3834                              ","  ","                         ","  ","    "
"17-0045974","0","07/18/2017","20:03:33","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ",": alias MASS/GERARD                     ","  ","GERARD                   ","  ","ST  "
"17-0045975","0","07/18/2017","20:22:32","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","UUU ","Undetermined                                      ","346     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045977","0","07/18/2017","20:27:43","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","160 ","Eating, drinking places, other                    ","20      ","  ","CLINTON                  ","  ","ST  ",": #13-1253                              ","  ","                         ","  ","    "
"17-0045978","0","07/18/2017","20:29:39","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","        ","  ","TREMONT                  ","  ","ST  ",": alias TREMONT/MASS AVE                ","  ","MASSACHUSETTS            ","  ","AVE "
"17-0045979","0","07/18/2017","20:32:00","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","222     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045982","0","07/18/2017","20:36:29","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","346     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0045984","0","07/18/2017","20:39:44","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","        ","  ","PHEASANT                 ","  ","ST  ","                                        ","  ","BOBOLINK                 ","  ","ST  "
"17-0045986","0","07/18/2017","20:47:08","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","12      ","  ","CORMAN                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0045989","0","07/18/2017","21:05:03","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","961 ","Highway or divided highway                        ","        ","  ","ADDISON                  ","  ","ST  ","                                        ","  ","WILLIAM F MCCLELLAN      ","  ","HWY "
"17-0045991","0","07/18/2017","21:13:33","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","06   ","               ","","02125     ","961 ","Highway or divided highway                        ","        ","  ","193 MASS AV ON RAM       ","  ","    ",": @EX-SB I93 AT EXIT 15                 ","  ","                         ","  ","    "
"17-0045992","0","07/18/2017","21:16:17","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","71      ","  ","WALNUT                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0045994","0","07/18/2017","21:25:38","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","        ","  ","CEDAR                    ","  ","ST  ","                                        ","  ","LAMBERT                  ","  ","AVE "
"17-0045996","0","07/18/2017","21:29:41","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","5       ","  ","WIGGLESWORTH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0045997","0","07/18/2017","21:30:49","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","        ","  ","GLENVILLE                ","  ","AVE ",": #5138                                 ","  ","QUINT                    ","  ","AVE "
"17-0045998","0","07/18/2017","21:51:06","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","01   ","               ","","02128     ","961 ","Highway or divided highway                        ","        ","  ","MCCLELLAN                ","  ","HWY ",": EST BENNINGTON ST/WILLIAM F MCCLELLAN ","  ","                         ","  ","    "
"17-0045999","0","07/18/2017","21:54:12","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","120     ","  ","ROSLINDALE               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046001","0","07/18/2017","22:08:19","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","51      ","  ","RUTHERFORD               ","  ","AVE ",": alias 51 OLD RUTHERFORD               ","  ","                         ","  ","    "
"17-0046002","0","07/18/2017","22:35:51","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","596 ","Post office or mailing firms                      ","        ","  ","MYRTLE                   ","  ","ST  ","                                        ","  ","CENTRE                   ","  ","ST  "
"17-0046003","0","07/18/2017","23:08:32","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","726     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046005","0","07/18/2017","23:33:52","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","69HF    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
