"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0061675","0","09/18/2017","20:31:25","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","        ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","LYNDE                    ","  ","ST  "
"17-0061676","0","09/18/2017","20:35:09","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","9       ","  ","ALVAN                    ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0061678","0","09/18/2017","20:44:06","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","400 ","Residential, Other                                ","25      ","  ","DITSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061679","0","09/18/2017","20:47:24","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","761     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN2889                              ","  ","                         ","  ","    "
"17-0061680","0","09/18/2017","20:56:49","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","44      ","  ","MALLET                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061681","0","09/18/2017","21:11:33","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","965 ","Vehicle parking area                              ","178     ","  ","BORDER                   ","  ","ST  ",": @MCDONALDS - 178 BORDER ST, EAST BOSTO","  ","                         ","  ","    "
"17-0061682","0","09/18/2017","21:12:28","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","3232    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061683","0","09/18/2017","21:35:48","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","27      ","  ","TEMPLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061686","0","09/18/2017","21:48:33","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","519 ","Food and beverage sales, grocery store            ","210     ","  ","HARVARD                  ","  ","AVE ",": @DUNKIN DONUTS - 210 HARVARD AVE, BRIG","  ","                         ","  ","    "
"17-0061689","0","09/18/2017","21:59:27","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","551     ","  ","BOYLSTON                 ","  ","ST  ",": @WENDYS - 551 BOYLSTON ST, BOSTON     ","  ","                         ","  ","    "
"17-0061691","0","09/18/2017","22:22:49","511 ","Lock-out                                          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","455     ","  ","MERIDIAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061694","0","09/18/2017","22:35:35","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","        ","  ","VASSAR                   ","  ","ST  ",": #3342                                 ","  ","WASHINGTON               ","  ","ST  "
"17-0061696","0","09/18/2017","22:57:22","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","700 ","Manufacturing, processing                         ","15-31   ","  ","ALLERTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061697","0","09/18/2017","22:59:54","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","204     ","  ","HEMENWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061698","0","09/18/2017","23:09:41","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","131     ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0061699","0","09/18/2017","23:15:19","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","4       ","  ","OAK                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061700","0","09/18/2017","23:17:56","511 ","Lock-out                                          ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","419     ","  ","BELGRADE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061701","0","09/18/2017","23:21:36","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","965 ","Vehicle parking area                              ","270     ","  ","COLUMBIA                 ","  ","RD  ",": @SCH-FREDERICK PILOT MIDDLE SCHOOL    ","  ","                         ","  ","    "
"17-0061702","0","09/18/2017","23:26:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","400     ","  ","BORDER                   ","  ","ST  ",": #AFA8181                              ","  ","                         ","  ","    "
"17-0061704","0","09/18/2017","23:27:41","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","        ","  ","BLUE HILL                ","  ","AVE ",": #175                                  ","  ","MORELAND                 ","  ","ST  "
"17-0061706","0","09/18/2017","23:48:14","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","200     ","  ","STUART                   ","  ","ST  ",": #12-1514                              ","  ","                         ","  ","    "
"17-0061707","0","09/18/2017","23:56:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","161 ","Restaurant or cafeteria                           ","296     ","  ","STATE                    ","  ","ST  ",": #13-1296                              ","  ","                         ","  ","    "
"17-0061711","0","09/19/2017","00:06:01","621 ","Wrong location                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","FARNHAM                  ","  ","ST  ","                                        ","  ","READING                  ","  ","ST  "
"17-0061712","0","09/19/2017","00:11:41","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","    ","","176     ","  ","MASSACHUSETTS            ","  ","AVE ",": alias 176 MASS AVE BO BSTN            ","  ","                         ","  ","    "
"17-0061713","0","09/19/2017","00:27:33","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","29      ","  ","LELAND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061716","0","09/19/2017","01:12:09","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","382     ","E ","EIGHTH                   ","  ","ST  ",": alias 382 E 8TH ST                    ","  ","                         ","  ","    "
"17-0061717","0","09/19/2017","01:22:45","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","50      ","  ","PERRIN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061718","0","09/19/2017","01:27:05","100 ","Fire, Other                                       ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","763     ","E ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0061721","0","09/19/2017","01:53:43","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","38      ","  ","EDGEWOOD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061722","0","09/19/2017","01:58:47","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","36      ","  ","PERKINS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061723","0","09/19/2017","02:36:57","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","        ","  ","JERSEY                   ","  ","ST  ",": #2341                                 ","  ","QUEENSBERRY              ","  ","ST  "
"17-0061724","0","09/19/2017","02:54:40","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","174 ","Rapid transit station                             ","425     ","  ","CONGRESS                 ","  ","ST  ",": #33-7116                              ","  ","                         ","  ","    "
"17-0061726","0","09/19/2017","04:25:29","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","241 ","Adult education center, college classroom         ","550     ","  ","PARKER                   ","  ","ST  ",": #WIT4421                              ","  ","                         ","  ","    "
"17-0061728","0","09/19/2017","05:58:48","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","632     ","E ","SECOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061730","0","09/19/2017","06:04:14","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","        ","  ","LAKE                     ","  ","ST  ","                                        ","  ","ROGERS PARK              ","  ","AVE "
"17-0061731","0","09/19/2017","06:06:00","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","201     ","  ","FAIRMOUNT                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061734","0","09/19/2017","07:21:19","111 ","Building fire                                     ","4000.0000","1000.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","227     ","  ","HARVARD                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061735","0","09/19/2017","07:32:22","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","199     ","  ","FAIRMOUNT                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061738","0","09/19/2017","07:50:58","621 ","Wrong location                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","        ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","NEW SUDBURY              ","  ","ST  "
"17-0061739","0","09/19/2017","07:56:43","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","260-262 ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061740","0","09/19/2017","07:58:12","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","963 ","Street or road in commercial area                 ","        ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","PATTEN                   ","  ","ST  "
"17-0061743","0","09/19/2017","08:15:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","71      ","  ","HOMER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061744","0","09/19/2017","08:25:59","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","241 ","Adult education center, college classroom         ","260     ","  ","LONGWOOD                 ","  ","AVE ",": #HAR364                               ","  ","                         ","  ","    "
"17-0061746","0","09/19/2017","08:45:45","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","151     ","  ","TREMONT                  ","  ","ST  ",": @HOTEL-COMMONWEALTH CORPORATE SUITES -","  ","                         ","  ","    "
"17-0061748","0","09/19/2017","08:51:45","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","5       ","  ","IROQUOIS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061749","0","09/19/2017","09:14:14","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","103     ","  ","ARCH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061751","0","09/19/2017","09:29:14","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","962 ","Residential street, road or residential driveway  ","        ","  ","GRAY                     ","  ","ST  ","                                        ","  ","CLARENDON                ","  ","ST  "
"17-0061752","0","09/19/2017","09:33:32","900T","BFD Drill                                         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","96      ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061757","0","09/19/2017","09:50:10","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","282     ","W ","FIRST                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061758","0","09/19/2017","10:01:28","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","000 ","Property Use, Other                               ","213     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061759","0","09/19/2017","10:09:33","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","599 ","Business office                                   ","141     ","  ","PORTLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061761","0","09/19/2017","10:18:14","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","70      ","  ","SAINT BOTOLPH            ","  ","ST  ",": #12-1565                              ","  ","                         ","  ","    "
"17-0061762","0","09/19/2017","10:27:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","72-82   ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061763","0","09/19/2017","10:28:26","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","151 ","Library                                           ","230     ","  ","DARTMOUTH                ","  ","ST  ",": #12-1561                              ","  ","                         ","  ","    "
"17-0061765","0","09/19/2017","10:34:22","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","213 ","Elementary school, including kindergarten         ","426     ","  ","BEECH                    ","  ","ST  ",": #12-2796                              ","  ","                         ","  ","    "
"17-0061766","0","09/19/2017","10:45:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WALLINGFORD              ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0061767","0","09/19/2017","11:07:25","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","419 ","1 or 2 family dwelling                            ","21      ","  ","RADCLIFFE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0061768","0","09/19/2017","11:14:53","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","        ","  ","DWINELL                  ","  ","ST  ","                                        ","  ","COREY                    ","  ","ST  "
"17-0061769","0","09/19/2017","11:17:06","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","25      ","  ","GILMAN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061773","0","09/19/2017","11:29:47","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","210     ","  ","EVERETT                  ","  ","ST  ",": #13-5274                              ","  ","                         ","  ","    "
"17-0061777","0","09/19/2017","11:46:12","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","241 ","Adult education center, college classroom         ","100     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": #13-182                               ","  ","                         ","  ","    "
"17-0061778","0","09/19/2017","11:55:47","700 ","False alarm or false call, Other                  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","MEDWAY                   ","  ","ST  ","                                        ","  ","BRANCHFIELD              ","  ","ST  "
"17-0061779","0","09/19/2017","11:58:30","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","160 ","Eating, drinking places, other                    ","350     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061780","0","09/19/2017","12:04:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","557-563 ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061783","0","09/19/2017","12:12:50","143 ","Grass fire                                        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","963 ","Street or road in commercial area                 ","        ","  ","AUSTIN                   ","  ","ST  ","                                        ","  ","MAIN                     ","  ","ST  "
"17-0061785","0","09/19/2017","12:15:45","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","215 ","High school/junior high school/middle school      ","55      ","  ","MALCOLM X                ","  ","BLVD",": #15-2235                              ","  ","                         ","  ","    "
"17-0061786","0","09/19/2017","12:19:03","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","23      ","  ","WORCESTER                ","  ","ST  ",": #INS793                               ","  ","                         ","  ","    "
"17-0061787","0","09/19/2017","12:22:17","621 ","Wrong location                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","103     ","  ","CROWN POINT              ","  ","DR  ","                                        ","  ","                         ","  ","    "
"17-0061788","0","09/19/2017","12:22:59","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","11      ","  ","NEW WHITNEY              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061790","0","09/19/2017","12:28:35","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","962 ","Residential street, road or residential driveway  ","24      ","  ","COTTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061792","0","09/19/2017","12:29:44","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","               ","","02215     ","963 ","Street or road in commercial area                 ","        ","  ","PARK                     ","  ","DR  ",": EST 1 AGASSIZ RD BO BSTN              ","  ","FENWAY                   ","  ","    "
"17-0061794","0","09/19/2017","12:44:12","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","876     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"17-0061796","0","09/19/2017","12:48:45","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","100 ","Assembly, Other                                   ","1208    ","  ","VFW                      ","  ","PKWY","                                        ","  ","                         ","  ","    "
"17-0061797","0","09/19/2017","12:49:16","424 ","Carbon monoxide incident                          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","64      ","  ","TRENTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061798","0","09/19/2017","12:53:53","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","254     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061799","0","09/19/2017","12:55:26","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","151 ","Library                                           ","685     ","  ","TREMONT                  ","  ","ST  ",": @BPL-SOUTH END LIBRARY PARK           ","  ","                         ","  ","    "
"17-0061800","0","09/19/2017","13:05:03","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","54      ","  ","DENT                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061802","0","09/19/2017","13:18:39","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","507     ","E ","FIFTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061803","0","09/19/2017","13:26:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","15-25   ","  ","ESSEX                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061804","0","09/19/2017","13:44:39","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","500 ","Mercantile, business, Other                       ","384     ","  ","AMORY                    ","  ","ST  ",": #WYN4439                              ","  ","                         ","  ","    "
"17-0061806","0","09/19/2017","13:48:05","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","553     ","  ","BOYLSTON                 ","  ","ST  ",": @CHIPOTLE MEXICAN GRILL - 553 BOYLSTON","  ","                         ","  ","    "
"17-0061809","0","09/19/2017","13:59:23","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","430     ","  ","DUDLEY                   ","  ","ST  ",": #INS634                               ","  ","                         ","  ","    "
"17-0061815","0","09/19/2017","14:37:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","94      ","  ","ITASCA                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061818","0","09/19/2017","14:47:04","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","960 ","Street, Other                                     ","172     ","  ","FISHER                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061819","0","09/19/2017","14:59:21","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","160 ","Eating, drinking places, other                    ","291     ","  ","ROXBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061822","0","09/19/2017","15:17:35","551 ","Assist police or other governmental agency        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","322 ","Alcohol or substance abuse recovery center        ","363     ","  ","ALBANY                   ","  ","ST  ",": @PINE STREET INN-WOMENS CLINIC - 363 A","  ","                         ","  ","    "
"17-0061824","0","09/19/2017","15:28:25","500 ","Service Call, other                               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","391     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061827","0","09/19/2017","15:37:03","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","101     ","  ","ALBANO                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061828","0","09/19/2017","15:40:26","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","300 ","Health care, detention, & correction, Other       ","20      ","  ","SHATTUCK                 ","  ","ST  ",": #16-2357                              ","  ","                         ","  ","    "
"17-0061829","0","09/19/2017","15:43:30","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","519 ","Food and beverage sales, grocery store            ","30      ","  ","ROWES                    ","  ","WHRF","                                        ","  ","                         ","  ","    "
"17-0061832","0","09/19/2017","16:05:06","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","27      ","  ","RANSOM                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0061833","0","09/19/2017","16:08:19","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","824-826 ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0061834","0","09/19/2017","16:16:05","113 ","Cooking fire, confined to container               ","300.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","5       ","  ","DAWES                    ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0061836","0","09/19/2017","16:35:19","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02118     ","400 ","Residential, Other                                ","41      ","  ","FOODMART                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0061842","0","09/19/2017","16:49:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","151 ","Library                                           ","1497    ","  ","TREMONT                  ","  ","ST  ",": #14-2366                              ","  ","                         ","  ","    "
"17-0061845","0","09/19/2017","16:54:31","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","560     ","  ","BOYLSTON                 ","  ","ST  ",": @SQ-COPLEY SQUARE                     ","  ","                         ","  ","    "
"17-0061848","0","09/19/2017","17:13:04","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","30      ","  ","CLEVELAND                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0061849","0","09/19/2017","17:19:24","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","6       ","  ","MILWOOD                  ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0061852","0","09/19/2017","17:28:22","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","120     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN1172                              ","  ","                         ","  ","    "
"17-0061857","0","09/19/2017","17:55:41","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","757     ","  ","SHAWMUT                  ","  ","AVE ",": #12-2232                              ","  ","                         ","  ","    "
